emp_id,emp_name,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications
E1978,Phyllis Hester,S010,Big Data,4,2,Yes
E138,Jodi Herring,S007,SQL,2,4,No
E1933,Tonya Wilkinson,S010,Big Data,3,1,No
E2008,Rhonda Carson,S013,Financial Modeling,4,4,No
E3129,Melanie Rios,S002,React,2,1,Yes
E4852,William Collins,S012,Project Management,1,2,Yes
E1430,Sharon Shepard,S004,Docker,1,1,No
E687,Richard Davis,S011,Consulting Basics,7,6,No
E1733,Nicole Fitzgerald,S005,HTML/CSS,5,1,No
E2028,Kimberly Davenport,S014,Client Management,4,1,Yes
E471,Jessica Perry,S006,Python,5,1,Yes
E1604,Robert Armstrong,S008,Machine Learning,4,2,Yes
E3201,Jessica Mckinney,S015,Risk Management,3,2,No
E1833,Amber Weaver,S013,Financial Modeling,1,4,Yes
E701,Frederick Davis,S006,Python,2,3,No
E4175,Michelle Santiago,S008,Machine Learning,4,1,No
E2454,Frank Lowery,S002,React,1,1,No
E3068,Brian Aguirre,S009,Data Visualization,5,4,No
E2935,Mark Thomas PhD,S003,Node.js,2,1,No
E2764,Benjamin Ross,S008,Machine Learning,5,2,Yes
E3554,Tanya Malone,S007,SQL,1,1,No
E4518,Andrew Smith,S015,Risk Management,3,2,No
E371,Bradley Moore,S001,JavaScript,3,1,Yes
E516,Steven Brown,S003,Node.js,1,4,No
E178,Lauren Gonzalez,S009,Data Visualization,7,7,Yes
E2421,Geoffrey Long,S007,SQL,5,3,No
E4339,Victor Griffin,S005,HTML/CSS,1,2,Yes
E2361,Catherine Castro,S007,SQL,4,3,No
E4184,Jeffrey Barnes,S001,JavaScript,5,2,Yes
E2272,Shelley Burns,S013,Financial Modeling,2,3,Yes
E1712,Martha Wilkinson,S015,Risk Management,1,3,Yes
E4537,Melissa Griffin,S008,Machine Learning,1,4,Yes
E2019,Michael Johnson,S007,SQL,5,3,Yes
E4438,Julie Gaines,S011,Consulting Basics,3,3,No
E4623,Danielle Coleman,S002,React,4,1,Yes
E1367,Adam Bennett,S006,Python,3,1,No
E840,Dustin Morgan,S006,Python,6,6,Yes
E2118,John Cobb,S003,Node.js,2,4,Yes
E4026,Kevin Alexander,S007,SQL,8,6,Yes
E4090,Kimberly Adams,S004,Docker,8,12,Yes
E4207,Joshua Moses,S008,Machine Learning,1,2,No
E1320,Morgan Sherman,S009,Data Visualization,9,9,No
E3312,Jeremy Wallace,S010,Big Data,7,11,No
E1097,Paul Myers,S012,Project Management,2,2,Yes
E2401,Robin Jenkins,S002,React,3,3,No
E2303,Timothy Clark,S006,Python,4,1,Yes
E2691,Amy Kent,S006,Python,5,3,No
E1976,John Simon,S008,Machine Learning,2,2,Yes
E2209,Benjamin Ward,S002,React,3,1,Yes
E3740,Edwin Hicks,S009,Data Visualization,2,4,Yes
E4816,Joshua Crosby,S009,Data Visualization,3,1,Yes
E4274,Michael Weiss,S003,Node.js,2,3,Yes
E183,Jessica Rios,S015,Risk Management,5,3,No
E1866,Christopher Simmons,S002,React,5,2,No
E4677,Christopher Newton,S012,Project Management,1,1,Yes
E570,Erin Thompson,S004,Docker,6,6,Yes
E511,Jack Murphy,S013,Financial Modeling,5,1,Yes
E1648,Karen Hall,S012,Project Management,1,4,No
E4010,Ariana Bates,S002,React,4,3,Yes
E3803,Mark Fletcher,S001,JavaScript,2,3,Yes
E089,Nathan Warren,S013,Financial Modeling,2,3,Yes
E3517,Christopher Ortiz,S010,Big Data,4,3,Yes
E1923,Janice Carroll,S012,Project Management,2,4,Yes
E1938,David Palmer,S002,React,4,2,Yes
E419,Rebecca Anderson,S013,Financial Modeling,7,7,No
E856,Richard Thompson,S001,JavaScript,4,2,No
E590,David Castillo,S009,Data Visualization,5,4,No
E607,Mitchell Lee,S005,HTML/CSS,5,1,No
E4213,Michael Jackson,S010,Big Data,10,10,Yes
E841,Alexandria Clark,S008,Machine Learning,10,9,No
E3924,Brett Jones,S014,Client Management,5,1,Yes
E616,Michael Smith MD,S015,Risk Management,2,3,No
E4872,Sarah Austin,S012,Project Management,4,1,Yes
E4016,Nicole Torres,S004,Docker,1,1,Yes
E3195,Rodney Spencer,S015,Risk Management,9,8,No
E2842,Wanda Walsh,S007,SQL,7,7,Yes
E4861,Wesley Wilson,S010,Big Data,3,4,Yes
E1846,William Fox,S006,Python,3,4,No
E3664,Scott Oliver,S011,Consulting Basics,3,1,No
E1432,Nicholas Long,S007,SQL,4,4,Yes
E3793,Jack Berry,S015,Risk Management,2,2,No
E4218,Stephanie Wilson,S002,React,5,3,No
E628,James Thompson,S010,Big Data,4,2,Yes
E4524,Bryan Harris,S011,Consulting Basics,4,3,Yes
E1582,Kyle Lucas,S009,Data Visualization,4,1,No
E119,Nicolas Hogan,S002,React,5,3,No
E4505,Dylan Peters,S005,HTML/CSS,3,1,No
E311,Adriana Kelley,S008,Machine Learning,6,6,No
E1791,Randy Williams,S015,Risk Management,4,2,No
E4463,Robert Hayes,S015,Risk Management,1,4,Yes
E2728,Donna Holden,S003,Node.js,5,4,No
E1710,Tonya Murphy,S009,Data Visualization,4,2,No
E3042,Devin Parsons,S009,Data Visualization,1,2,No
E1286,Mark Griffin,S012,Project Management,5,3,Yes
E1853,Rebecca King,S014,Client Management,5,1,Yes
E719,Danielle Miller,S014,Client Management,4,1,No
E475,Mark Jackson,S004,Docker,8,9,Yes
E154,Bridget Brown,S004,Docker,2,2,Yes
E2108,Michael Thompson,S001,JavaScript,5,3,Yes
E2539,Jenna Cline,S004,Docker,3,1,Yes
E2061,George Lewis,S008,Machine Learning,4,1,No
E2421,Geoffrey Long,S006,Python,5,2,Yes
E526,Keith Patterson,S004,Docker,9,7,Yes
E826,Tracey Mccoy,S001,JavaScript,4,2,Yes
E267,Jordan Ortega,S007,SQL,3,4,Yes
E4051,Vincent Yang,S013,Financial Modeling,4,4,No
E4033,Michael Williams,S011,Consulting Basics,5,3,Yes
E2286,Jane Pruitt,S004,Docker,3,3,No
E4890,Scott Lee,S006,Python,3,4,Yes
E904,Adam Mitchell,S007,SQL,1,4,Yes
E2854,Daniel Chapman,S002,React,2,4,Yes
E2552,Robert Young,S007,SQL,4,2,No
E847,Kristin Lambert,S002,React,2,1,Yes
E2520,Kathleen Shepherd,S003,Node.js,3,4,No
E1636,Anne Massey,S014,Client Management,1,4,Yes
E4831,Andrew Browning,S006,Python,9,8,No
E1183,Patricia Jackson,S015,Risk Management,5,1,No
E1259,Mckenzie Reyes,S002,React,3,3,No
E4449,Evelyn Khan,S009,Data Visualization,8,7,Yes
E1512,Amanda Kelly,S002,React,3,2,Yes
E3697,Sara Watson,S004,Docker,1,3,No
E2010,Hannah Reynolds,S008,Machine Learning,3,4,Yes
E1106,Briana Santos,S007,SQL,5,4,Yes
E4606,Ian Cobb,S009,Data Visualization,5,3,Yes
E4207,Joshua Moses,S012,Project Management,3,2,Yes
E4104,Christina Garcia,S011,Consulting Basics,8,5,Yes
E1809,Selena Camacho,S002,React,3,4,Yes
E4465,Christopher Moody,S007,SQL,4,3,No
E4843,Cassie Gutierrez,S004,Docker,3,3,Yes
E2685,Michelle Ward,S003,Node.js,2,1,No
E2455,Linda Chavez,S012,Project Management,4,4,No
E3738,Beth Baker,S013,Financial Modeling,3,1,No
E1020,Lynn Williams,S012,Project Management,2,1,No
E4312,Stanley Collins DDS,S004,Docker,5,3,Yes
E4522,Mr. Christopher Richards,S015,Risk Management,7,5,Yes
E595,Phillip Howard,S008,Machine Learning,2,3,No
E2796,Katie Allison,S012,Project Management,1,2,No
E4319,Ryan Guzman,S011,Consulting Basics,3,1,Yes
E2916,Grace Moore,S013,Financial Modeling,3,3,No
E1011,Joel Patrick,S005,HTML/CSS,9,5,Yes
E3321,Heather Lopez,S011,Consulting Basics,4,3,Yes
E1797,Laura Garza,S015,Risk Management,3,1,Yes
E1096,Christina Jacobs,S003,Node.js,7,10,Yes
E4259,Robert Brewer,S001,JavaScript,2,1,Yes
E1582,Kyle Lucas,S004,Docker,2,4,No
E3828,Leonard Stewart,S011,Consulting Basics,2,4,No
E812,Joseph Hunt,S014,Client Management,5,1,No
E4677,Christopher Newton,S012,Project Management,8,7,Yes
E628,James Thompson,S011,Consulting Basics,1,2,Yes
E666,Joshua Miller,S011,Consulting Basics,2,1,Yes
E1856,Pamela Lee,S008,Machine Learning,1,1,Yes
E2834,Sonya Flores,S002,React,1,4,Yes
E898,Ryan White,S006,Python,7,7,Yes
E4525,Justin Oconnor,S012,Project Management,9,5,Yes
E4227,Alexandria Williams,S005,HTML/CSS,10,10,No
E3888,Meghan Ruiz,S014,Client Management,4,2,No
E3694,Heidi Ramirez,S005,HTML/CSS,2,3,No
E2281,Erik Knight,S004,Docker,5,3,Yes
E1838,Toni Chase,S012,Project Management,1,1,Yes
E2763,Ashley Potts,S007,SQL,4,4,Yes
E2286,Jane Pruitt,S008,Machine Learning,5,4,Yes
E2842,Wanda Walsh,S010,Big Data,1,2,No
E1240,Melissa Smith,S002,React,4,1,No
E4515,Michael Meza,S002,React,3,2,Yes
E892,Emily Goodwin,S004,Docker,4,3,Yes
E4085,Daniel Hoffman,S004,Docker,3,1,Yes
E1661,Adam Carlson,S006,Python,2,2,Yes
E1927,Christina Howard,S015,Risk Management,1,3,No
E4648,James Barrera,S013,Financial Modeling,2,3,No
E3446,Anthony Sanders,S002,React,1,2,No
E3872,Denise Morris,S015,Risk Management,2,4,No
E1322,Erik Orozco DDS,S014,Client Management,3,4,Yes
E1969,Amanda Rodriguez,S007,SQL,4,2,Yes
E4374,Megan Bell,S003,Node.js,3,3,No
E3904,Brittany Burke,S005,HTML/CSS,4,3,No
E3921,Elizabeth Robinson,S012,Project Management,9,7,No
E4355,Kathryn Haney,S006,Python,1,1,Yes
E2498,Kendra Sanchez,S008,Machine Learning,1,2,Yes
E2986,Melissa Miller,S005,HTML/CSS,4,4,Yes
E1300,Kimberly Davis,S015,Risk Management,1,3,Yes
E2691,Amy Kent,S013,Financial Modeling,5,4,Yes
E3975,Shelia Johnson,S004,Docker,1,1,Yes
E2441,Kenneth Shields,S011,Consulting Basics,6,12,Yes
E4399,Heather Gordon,S001,JavaScript,4,2,Yes
E1409,Ashley Klein MD,S009,Data Visualization,5,4,No
E4211,Ruth Robertson,S015,Risk Management,4,2,No
E3194,Matthew Nguyen,S014,Client Management,1,3,No
E319,Stephen Bauer,S012,Project Management,3,3,Yes
E3660,Tina Jones,S006,Python,3,2,No
E616,Michael Smith MD,S009,Data Visualization,5,1,No
E1849,Michael Strickland,S013,Financial Modeling,7,10,Yes
E2606,Dr. Michael Graham PhD,S015,Risk Management,3,3,Yes
E1638,Alexander Walker,S001,JavaScript,4,2,No
E4475,Dana English,S005,HTML/CSS,1,1,No
E2164,Robert Padilla,S008,Machine Learning,1,3,No
E1296,James Martinez,S006,Python,1,1,Yes
E075,Stephen Glass,S001,JavaScript,1,1,No
E4467,Breanna Park,S012,Project Management,5,4,Yes
E1958,Jessica King,S014,Client Management,1,1,No
E2255,Douglas Barnes,S010,Big Data,1,2,Yes
E4339,Victor Griffin,S006,Python,2,3,No
E2215,Jacqueline Edwards,S012,Project Management,3,2,No
E4518,Andrew Smith,S013,Financial Modeling,4,1,Yes
E4161,Aaron Medina,S005,HTML/CSS,1,1,No
E356,Jessica Hernandez,S014,Client Management,6,8,No
E4149,George Olsen,S011,Consulting Basics,2,4,Yes
E1094,Robert Bond,S001,JavaScript,4,4,No
E3387,Jesus Brooks,S014,Client Management,4,2,Yes
E3642,Lori Peters,S008,Machine Learning,3,2,Yes
E2535,Sherri Payne,S015,Risk Management,5,4,Yes
E1395,Warren Hahn,S015,Risk Management,1,2,Yes
E1910,Travis Alexander,S013,Financial Modeling,4,3,No
E1225,Daniel Castillo,S008,Machine Learning,1,2,Yes
E742,Melvin Williams,S001,JavaScript,1,3,Yes
E4153,Julie Thomas MD,S010,Big Data,8,12,Yes
E992,Cynthia Morrison,S002,React,2,1,Yes
E4188,Darren Wang,S004,Docker,5,4,No
E2657,Frances Evans,S014,Client Management,3,1,No
E3222,Carl Johnson,S002,React,5,2,Yes
E3463,Emily Johnson,S002,React,2,2,Yes
E2994,Daniel Golden,S005,HTML/CSS,4,3,No
E3054,Marc Nguyen,S005,HTML/CSS,8,11,No
E543,Mrs. Vanessa Robertson,S001,JavaScript,7,9,No
E060,Daniel Richards,S001,JavaScript,1,4,No
E4502,Carly Payne,S013,Financial Modeling,3,4,No
E2068,Scott Marquez,S007,SQL,8,9,No
E294,Nicole Mendez,S003,Node.js,2,1,Yes
E4575,Anthony Allen,S009,Data Visualization,10,8,No
E4304,Thomas Williamson,S012,Project Management,2,4,No
E3291,Cynthia Travis,S007,SQL,3,4,Yes
E3901,Eric White,S006,Python,3,1,No
E2148,Heather Jackson,S003,Node.js,4,3,Yes
E4035,Laurie Miles,S002,React,2,1,No
E1211,Joseph Parsons,S010,Big Data,3,2,No
E3330,Benjamin Kelley,S011,Consulting Basics,5,4,Yes
E355,Michael Mann,S003,Node.js,3,4,No
E720,Amy Nguyen,S008,Machine Learning,5,3,No
E3214,Mr. Robert Johnston MD,S011,Consulting Basics,1,3,Yes
E823,Annette Shaw,S004,Docker,4,3,No
E2824,Kimberly Owen,S005,HTML/CSS,3,3,Yes
E2256,Aaron Anderson,S001,JavaScript,3,4,Yes
E2630,Curtis Glover,S001,JavaScript,5,2,Yes
E3947,Lindsey Vaughn,S012,Project Management,5,1,No
E2828,Melissa Stone,S008,Machine Learning,8,6,No
E3826,Lindsey Bruce,S006,Python,4,2,No
E3880,John Gomez,S013,Financial Modeling,3,3,Yes
E3102,Debra Ortega,S002,React,4,1,No
E3252,Erin Gonzalez,S001,JavaScript,6,7,Yes
E4045,Nathan Marquez,S001,JavaScript,9,6,No
E675,Amy Rivas,S010,Big Data,6,5,No
E4516,Summer Kidd,S011,Consulting Basics,9,12,No
E869,Elizabeth Chaney,S011,Consulting Basics,3,2,No
E4563,Harold Nichols,S002,React,4,1,Yes
E338,Tiffany Munoz,S011,Consulting Basics,2,1,Yes
E3402,Patricia Collins,S010,Big Data,10,11,Yes
E4326,Michael Webb,S015,Risk Management,4,2,No
E1525,Alexis Johnson,S002,React,5,4,Yes
E3029,Jessica Campbell,S012,Project Management,7,9,Yes
E4455,Todd Ford,S015,Risk Management,1,1,No
E3105,Catherine Cohen,S002,React,5,3,Yes
E660,Donald Jordan,S014,Client Management,5,4,No
E2686,Brianna Glover,S001,JavaScript,2,4,No
E248,Tara Frederick,S006,Python,1,3,Yes
E4352,Mark Galloway,S004,Docker,10,11,Yes
E3093,Katie Riley,S013,Financial Modeling,3,1,No
E2428,Jacob Rodriguez,S015,Risk Management,5,3,No
E4922,Erik Jones,S012,Project Management,6,10,No
E3712,Mr. Joseph Lee,S007,SQL,3,1,Yes
E1804,Michael Brown,S010,Big Data,1,1,Yes
E2649,Betty Martinez,S010,Big Data,6,11,No
E2084,Daniel Richardson,S002,React,1,1,No
E3671,Ashley Garcia,S004,Docker,1,3,No
E790,Shannon Mccoy,S004,Docker,9,9,Yes
E494,Monica Harris,S003,Node.js,5,4,Yes
E2621,Michelle Howell,S012,Project Management,2,1,No
E4028,Melanie Hoover,S009,Data Visualization,5,1,No
E914,Jack Smith,S002,React,4,2,No
E538,Rachael Alvarez,S011,Consulting Basics,1,4,No
E2110,Robert Price,S004,Docker,1,4,Yes
E2707,Samantha Anderson,S008,Machine Learning,4,1,No
E481,Melanie Cooke,S004,Docker,2,2,No
E2738,Jason Taylor,S013,Financial Modeling,4,3,No
E2980,Jeanette Garcia,S008,Machine Learning,5,4,Yes
E1335,Ashley Johnson,S011,Consulting Basics,1,2,Yes
E2089,Benjamin Gutierrez,S012,Project Management,3,1,Yes
E2945,Rebecca Shaffer,S006,Python,3,1,Yes
E2012,Michelle Walker,S007,SQL,8,9,Yes
E3383,Angel Lee,S013,Financial Modeling,5,2,Yes
E2816,Christopher Andrade,S012,Project Management,5,2,Yes
E1793,Douglas Allen,S011,Consulting Basics,4,1,Yes
E4753,Amy Moreno,S005,HTML/CSS,1,1,No
E3501,Ronald Jackson,S010,Big Data,5,2,No
E3882,Angela Holmes,S001,JavaScript,6,9,Yes
E1368,Jeffrey Wheeler,S012,Project Management,4,2,No
E3697,Sara Watson,S002,React,3,1,Yes
E2186,Kevin Escobar,S003,Node.js,1,3,Yes
E1688,Jessica Frederick,S015,Risk Management,5,4,Yes
E2320,Miguel Evans,S001,JavaScript,2,3,No
E3522,Jon Cross,S009,Data Visualization,7,10,Yes
E2779,Ryan Nelson,S008,Machine Learning,1,2,Yes
E3604,Christian Sparks,S014,Client Management,9,5,Yes
E589,Kurt Sanchez,S011,Consulting Basics,3,1,No
E1685,Tammy Mcdaniel DDS,S006,Python,3,2,Yes
E4489,Joshua Fowler,S013,Financial Modeling,5,3,Yes
E3685,Gabriel Hahn,S007,SQL,3,2,Yes
E2302,Ashley Leblanc,S012,Project Management,4,4,Yes
E944,Barry Spencer,S015,Risk Management,4,4,Yes
E2082,Laurie Jones,S003,Node.js,2,4,Yes
E4864,Michael Bennett,S014,Client Management,4,4,Yes
E4906,April Rodriguez,S010,Big Data,4,2,Yes
E3126,Robert Johnson,S004,Docker,5,1,Yes
E1893,Timothy Thompson,S014,Client Management,4,3,No
E3992,Joseph Sharp,S004,Docker,2,1,Yes
E2385,Dr. Melissa Bowman,S001,JavaScript,1,4,No
E1479,Brandi Villarreal,S009,Data Visualization,1,3,Yes
E3544,Brittany Holland,S001,JavaScript,2,1,No
E410,Jennifer Roy,S015,Risk Management,6,12,Yes
E1158,Mary Crawford,S011,Consulting Basics,4,3,Yes
E4893,Kimberly Lopez,S012,Project Management,2,3,Yes
E4494,Patricia Johnson,S008,Machine Learning,5,4,Yes
E2672,Jessica Mills,S011,Consulting Basics,1,2,No
E1428,John Jones,S005,HTML/CSS,1,2,No
E4444,Zachary Salazar,S003,Node.js,3,1,No
E4812,Carrie Horton,S014,Client Management,5,4,No
E4361,Theresa Garcia,S009,Data Visualization,2,2,Yes
E325,Karl Payne,S006,Python,4,1,Yes
E813,Victor Collins,S003,Node.js,3,1,No
E2430,Michelle Barnes MD,S003,Node.js,5,2,No
E4280,Jordan Robertson,S008,Machine Learning,3,4,Yes
E1347,Victor Woods,S007,SQL,5,3,Yes
E4886,Tammy Newton,S006,Python,1,3,No
E1187,Sarah Weeks,S003,Node.js,3,1,No
E3809,Michelle Garza,S009,Data Visualization,2,3,Yes
E2642,Denise Allen,S014,Client Management,1,4,No
E2737,Brian Silva,S002,React,8,5,Yes
E168,Jordan Miller,S009,Data Visualization,10,11,No
E3501,Ronald Jackson,S011,Consulting Basics,6,5,Yes
E849,Lynn Campos,S009,Data Visualization,5,2,No
E4882,Joseph James,S012,Project Management,7,9,No
E2638,Angela Martinez,S006,Python,9,11,Yes
E1652,Jacob Drake,S013,Financial Modeling,1,2,No
E1525,Alexis Johnson,S004,Docker,5,3,Yes
E615,Julie Sanchez,S013,Financial Modeling,2,3,Yes
E1782,Tina Lloyd,S001,JavaScript,3,1,No
E4861,Wesley Wilson,S010,Big Data,1,3,No
E3179,Mary Davis,S011,Consulting Basics,1,3,Yes
E736,Tanya Sosa,S008,Machine Learning,3,2,Yes
E3318,Thomas Edwards,S003,Node.js,5,2,No
E4294,Mr. John Jefferson IV,S003,Node.js,3,4,No
E3852,Larry Scott,S002,React,3,2,Yes
E3312,Jeremy Wallace,S003,Node.js,3,3,Yes
E2441,Kenneth Shields,S010,Big Data,7,11,No
E778,Lisa Holt,S005,HTML/CSS,4,1,Yes
E2823,Amanda Turner,S008,Machine Learning,9,6,Yes
E1160,Aimee Mendoza,S005,HTML/CSS,2,3,No
E965,Ryan Allen,S015,Risk Management,1,1,No
E351,Benjamin Hopkins,S003,Node.js,6,10,Yes
E724,Mark Roberts,S013,Financial Modeling,3,1,No
E3796,George Gomez,S001,JavaScript,1,3,No
E1208,Wayne Lang,S015,Risk Management,7,7,Yes
E315,Joanna Munoz,S007,SQL,3,3,Yes
E1946,Jason Walter,S009,Data Visualization,2,4,Yes
E4949,James Gallagher,S003,Node.js,7,9,Yes
E2057,Jesse Shah,S008,Machine Learning,2,4,No
E1466,Dustin Ross,S005,HTML/CSS,3,3,No
E018,Patrick Little,S005,HTML/CSS,7,9,Yes
E3505,Mrs. Elizabeth Lowery DDS,S011,Consulting Basics,4,2,Yes
E2445,Ivan Cunningham,S001,JavaScript,1,1,Yes
E799,Patrick Rhodes,S001,JavaScript,4,3,Yes
E1081,Timothy Horne,S015,Risk Management,4,3,Yes
E3246,Loretta Griffith,S001,JavaScript,2,4,No
E4562,Russell Bell,S015,Risk Management,1,2,Yes
E2387,Brandy Williams,S007,SQL,1,2,Yes
E263,Stephen Holder,S008,Machine Learning,6,11,Yes
E3914,William Ward MD,S004,Docker,5,1,Yes
E4688,Michelle Hill,S011,Consulting Basics,7,11,No
E4553,Olivia Woods,S008,Machine Learning,7,11,No
E3434,John Peterson,S012,Project Management,2,2,No
E2368,Nicole Orozco,S007,SQL,2,1,No
E4726,Deborah Poole DDS,S007,SQL,5,4,Yes
E1402,Allison Gallagher,S011,Consulting Basics,8,6,Yes
E1943,James Stewart,S009,Data Visualization,10,9,No
E3812,Ryan Roberson,S005,HTML/CSS,5,3,Yes
E153,Luis Wilson,S006,Python,2,2,No
E490,Timothy Cook,S011,Consulting Basics,5,3,No
E1294,Sara Roberts,S015,Risk Management,4,1,Yes
E1639,Jonathan Ward,S011,Consulting Basics,3,3,No
E2143,Vanessa Cox,S001,JavaScript,2,1,No
E3384,Catherine Wheeler,S011,Consulting Basics,1,3,No
E872,Mike Malone,S001,JavaScript,6,5,Yes
E262,Jonathan Jones,S004,Docker,3,4,No
E2273,Emily Reid,S003,Node.js,3,4,No
E3546,Dawn Jones,S010,Big Data,1,1,No
E502,Jessica Horton,S012,Project Management,1,1,Yes
E2421,Geoffrey Long,S014,Client Management,5,3,No
E441,Kimberly Lopez,S009,Data Visualization,3,3,No
E3245,Carla Reed,S010,Big Data,7,9,No
E1323,Katherine Washington,S015,Risk Management,8,11,Yes
E3036,Brenda Dean,S014,Client Management,5,1,No
E4829,Todd Gonzalez,S001,JavaScript,8,11,Yes
E2394,Tyler Ward,S012,Project Management,1,1,Yes
E771,Sarah Ramirez,S009,Data Visualization,6,10,Yes
E3114,Michelle Castillo,S003,Node.js,5,4,Yes
E2260,Carla Cooper,S013,Financial Modeling,3,3,Yes
E3461,Shane Cruz,S010,Big Data,4,1,Yes
E493,Cameron Thomas,S015,Risk Management,1,1,Yes
E1834,Sonya Palmer,S012,Project Management,5,3,No
E4002,Dana Anderson,S005,HTML/CSS,3,2,No
E3162,David Rosales,S012,Project Management,5,4,Yes
E1085,Roy Jarvis,S006,Python,2,3,No
E2725,Amanda Reed,S009,Data Visualization,2,2,No
E2193,Angelica Newman,S007,SQL,5,4,Yes
E3226,Jeffrey Sims,S009,Data Visualization,5,3,Yes
E1494,Matthew Odonnell,S014,Client Management,2,3,No
E3926,Alison Rose,S013,Financial Modeling,3,2,No
E4765,Katrina Oliver,S013,Financial Modeling,10,12,No
E334,Christian Jackson,S005,HTML/CSS,3,4,Yes
E1303,Nathaniel Jones,S009,Data Visualization,5,2,Yes
E3810,Rachel Norton,S003,Node.js,10,11,No
E1614,Anna Fox,S007,SQL,2,4,Yes
E2802,Rebekah Larson,S006,Python,2,2,No
E444,Sandra Gutierrez,S002,React,2,2,No
E3281,Scott Myers,S013,Financial Modeling,5,4,Yes
E4425,Walter Parker,S013,Financial Modeling,1,4,Yes
E1766,David Costa,S015,Risk Management,2,2,Yes
E1299,Alyssa Johnson,S008,Machine Learning,9,7,Yes
E089,Nathan Warren,S007,SQL,8,7,No
E3367,John Odom,S010,Big Data,5,4,No
E1303,Nathaniel Jones,S011,Consulting Basics,3,3,Yes
E3623,Mark Campbell,S001,JavaScript,2,3,No
E1519,Shirley Rogers,S012,Project Management,5,2,No
E1488,Lisa Hill,S013,Financial Modeling,4,3,No
E623,Seth Sutton,S010,Big Data,2,1,Yes
E070,Melanie Gonzalez,S011,Consulting Basics,2,3,No
E1003,Dawn Campos,S005,HTML/CSS,4,2,Yes
E4921,David Keller,S005,HTML/CSS,1,4,No
E1239,Nicholas Chaney,S003,Node.js,2,3,No
E1263,Sandra Smith,S007,SQL,1,1,No
E905,Emily Hernandez,S011,Consulting Basics,1,1,Yes
E4957,Joseph Cisneros,S006,Python,2,2,No
E2608,Tom Lee,S015,Risk Management,5,2,No
E2087,William Owens,S012,Project Management,5,3,Yes
E3244,Janet Bennett,S012,Project Management,1,1,Yes
E3078,John Ferguson,S006,Python,1,1,No
E2472,Nicole Jackson,S004,Docker,1,2,Yes
E2078,Jacob Ingram,S010,Big Data,1,3,No
E4782,Jessica Huff,S015,Risk Management,2,2,No
E696,Gregory Smith,S009,Data Visualization,5,3,Yes
E1525,Alexis Johnson,S007,SQL,3,1,Yes
E1878,Michele Brown,S002,React,9,5,No
E4338,Zachary Phillips,S005,HTML/CSS,5,4,No
E3626,Stephanie Mccarthy,S015,Risk Management,5,3,Yes
E3573,Brent Lewis,S004,Docker,5,4,No
E1358,Allison Salazar,S003,Node.js,1,2,No
E844,Jennifer Clayton,S009,Data Visualization,4,4,No
E2747,Priscilla Miller,S003,Node.js,2,1,No
E4592,Nathan Combs,S014,Client Management,5,3,Yes
E406,Allison Rogers,S007,SQL,6,8,No
E1743,Daniel Williams,S005,HTML/CSS,9,11,No
E1301,Mark Johnson,S012,Project Management,5,2,No
E1956,Cassandra Adams,S014,Client Management,3,4,Yes
E2131,Joshua Brown,S006,Python,3,1,No
E3728,Emma Santos DVM,S001,JavaScript,5,1,Yes
E459,Leah Lee DDS,S014,Client Management,5,4,No
E3306,Paige Miller,S001,JavaScript,3,2,No
E933,Karen Carrillo,S006,Python,9,7,Yes
E1970,Julie Boyle,S015,Risk Management,1,1,No
E1095,Lori Williams,S010,Big Data,6,12,No
E2384,Jessica Taylor,S005,HTML/CSS,8,11,Yes
E305,Linda Hunter,S001,JavaScript,1,2,Yes
E2990,Brian Harrison,S004,Docker,4,4,No
E3258,Frank Adams,S004,Docker,3,2,Yes
E3765,Jesus Dodson,S001,JavaScript,3,2,Yes
E169,John Newman,S006,Python,3,3,Yes
E2235,Yvonne Snow,S007,SQL,1,2,Yes
E3978,Michael Davis,S011,Consulting Basics,1,1,No
E2988,Julia Harmon,S011,Consulting Basics,2,4,No
E2178,Nathaniel Carter,S006,Python,9,6,Yes
E3424,Matthew Walker,S014,Client Management,2,1,Yes
E458,John Martinez,S001,JavaScript,6,6,Yes
E2506,Jennifer Baker,S012,Project Management,4,4,No
E1397,Sandy Jacobs,S012,Project Management,4,4,Yes
E3408,Debra Romero,S002,React,5,4,No
E447,Craig Cuevas PhD,S006,Python,2,1,Yes
E3900,Melanie Simon,S003,Node.js,2,1,Yes
E3753,Ashley Thomas,S001,JavaScript,6,11,Yes
E1746,Nicole Martin,S007,SQL,2,1,No
E1217,Christie Kim,S015,Risk Management,3,1,Yes
E149,Whitney Brown,S007,SQL,3,1,No
E4586,Kayla Cruz,S011,Consulting Basics,2,3,Yes
E2735,Catherine Smith,S003,Node.js,4,3,No
E4980,Eric Peterson,S013,Financial Modeling,5,2,Yes
E3112,Brian Hernandez,S003,Node.js,3,2,No
E1620,Chris Ray,S008,Machine Learning,3,1,No
E3262,Jason Scott,S011,Consulting Basics,7,6,No
E2717,Diana Bush,S010,Big Data,4,1,Yes
E4049,Craig Compton,S011,Consulting Basics,3,4,No
E925,Steven Walton,S015,Risk Management,4,1,Yes
E3673,Julie Golden,S003,Node.js,10,6,No
E4817,David Fisher,S012,Project Management,1,4,No
E1866,Christopher Simmons,S015,Risk Management,2,1,Yes
E1289,Michael Gomez,S006,Python,5,4,Yes
