,emp_id,emp_name,department,designation,DOJ,age,experience,salary,no_of_promotions,education,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications,no_of_projects,manager_rating,promotion,T_id,T_name,project_score,hackerrank_score,completed,skill_category
141,E074,Kristen Jacobs,Marketing,Manager,2017-06-21,50,20,115754.0,0,MBA,S015,Risk Management,8.0,11.0,Yes,9,4,0,T007,Machine Learning Basics,35.0,15.0,0.0,consulting
142,E075,Stephen Glass,Sales,Senior Developer,2008-10-31,40,11,96830.0,0,Bachelors,S006,Python,8.0,6.0,Yes,26,4,0,T007,Machine Learning Basics,27.0,33.0,0.0,data
143,E075,Stephen Glass,Sales,Senior Developer,2008-10-31,40,11,96830.0,0,Bachelors,S006,Python,8.0,6.0,Yes,26,4,0,T014,Python for Data Analysis,88.0,82.0,1.0,data
144,E075,Stephen Glass,Sales,Senior Developer,2008-10-31,40,11,96830.0,0,Bachelors,S001,JavaScript,1.0,1.0,No,26,4,0,T007,Machine Learning Basics,27.0,33.0,0.0,full_stack
145,E075,Stephen Glass,Sales,Senior Developer,2008-10-31,40,11,96830.0,0,Bachelors,S001,JavaScript,1.0,1.0,No,26,4,0,T014,Python for Data Analysis,88.0,82.0,1.0,full_stack
146,E076,Matthew Roy,Finance,Senior Developer,2015-07-08,32,10,53452.0,0,Masters,S008,Machine Learning,4.0,4.0,No,23,3,1,T005,Full-Stack Web Development,11.0,18.0,1.0,data
147,E076,Matthew Roy,Finance,Senior Developer,2015-07-08,32,10,53452.0,0,Masters,S008,Machine Learning,4.0,4.0,No,23,3,1,T006,Financial Modeling,4.0,13.0,1.0,data
148,E077,Eric Duncan,Engineering,Mid-level Developer,2021-02-08,33,6,70914.0,1,MBA,NA,NA,0.0,0.0,NA,21,5,0,T012,Advanced JavaScript,31.0,30.0,0.0,
149,E077,Eric Duncan,Engineering,Mid-level Developer,2021-02-08,33,6,70914.0,1,MBA,NA,NA,0.0,0.0,NA,21,5,0,T013,Advanced Data Visualization,21.0,17.0,0.0,
150,E077,Eric Duncan,Engineering,Mid-level Developer,2021-02-08,33,6,70914.0,1,MBA,NA,NA,0.0,0.0,NA,21,5,0,T013,Advanced Data Visualization,35.0,9.0,0.0,
151,E078,Meredith Stuart,Marketing,Manager,2019-12-16,42,20,118727.0,1,Bachelors,S006,Python,7.0,11.0,Yes,10,3,1,T013,Advanced Data Visualization,19.0,27.0,0.0,data
152,E079,Craig Aguilar,Finance,Manager,2008-01-28,50,20,93914.0,1,Masters,NA,NA,0.0,0.0,NA,7,2,1,T008,Data Science Bootcamp,40.0,34.0,0.0,
153,E079,Craig Aguilar,Finance,Manager,2008-01-28,50,20,93914.0,1,Masters,NA,NA,0.0,0.0,NA,7,2,1,T001,SQL Mastery,74.0,46.0,1.0,
154,E080,Melissa Wise,Finance,Senior Developer,2012-12-19,37,10,65888.0,0,Masters,NA,NA,0.0,0.0,NA,1,4,1,T001,SQL Mastery,30.0,15.0,0.0,
155,E080,Melissa Wise,Finance,Senior Developer,2012-12-19,37,10,65888.0,0,Masters,NA,NA,0.0,0.0,NA,1,4,1,T013,Advanced Data Visualization,50.0,35.0,1.0,
156,E080,Melissa Wise,Finance,Senior Developer,2012-12-19,37,10,65888.0,0,Masters,NA,NA,0.0,0.0,NA,1,4,1,T005,Full-Stack Web Development,19.0,2.0,0.0,
157,E081,Carol Ross,Finance,Manager,2016-03-11,42,20,108955.0,1,Masters,NA,NA,0.0,0.0,NA,4,5,1,T001,SQL Mastery,37.0,13.0,0.0,
158,E082,Steven Phillips,Finance,Junior Developer,2008-10-25,23,2,30777.0,0,Masters,NA,NA,0.0,0.0,NA,20,3,1,T001,SQL Mastery,5.0,18.0,0.0,
159,E083,Joseph Ball,Finance,Manager,2023-10-17,44,20,119323.0,1,MBA,S005,HTML/CSS,6.0,7.0,Yes,5,3,0,T002,React and Redux,6.0,3.0,0.0,full_stack
160,E083,Joseph Ball,Finance,Manager,2023-10-17,44,20,119323.0,1,MBA,S005,HTML/CSS,6.0,7.0,Yes,5,3,0,T008,Data Science Bootcamp,11.0,2.0,1.0,full_stack
161,E083,Joseph Ball,Finance,Manager,2023-10-17,44,20,119323.0,1,MBA,S005,HTML/CSS,6.0,7.0,Yes,5,3,0,T007,Machine Learning Basics,93.0,86.0,1.0,full_stack
162,E084,Renee Walker,Finance,Manager,2009-03-27,42,20,92581.0,1,Masters,NA,NA,0.0,0.0,NA,2,5,0,T009,DevOps with Docker,50.0,29.0,1.0,
163,E085,Thomas Walker,Engineering,Senior Developer,2023-02-08,48,11,82205.0,0,Masters,S002,React,6.0,7.0,No,8,2,0,NA,NA,0.0,0.0,0.0,full_stack
164,E086,Dr. Sarah Martinez,Marketing,Junior Developer,2014-10-30,28,3,39887.0,0,MBA,S010,Big Data,10.0,6.0,Yes,9,5,1,T010,Node.js Masterclass,63.0,73.0,1.0,data
165,E086,Dr. Sarah Martinez,Marketing,Junior Developer,2014-10-30,28,3,39887.0,0,MBA,S010,Big Data,10.0,6.0,Yes,9,5,1,T006,Financial Modeling,15.0,73.0,1.0,data
166,E086,Dr. Sarah Martinez,Marketing,Junior Developer,2014-10-30,28,3,39887.0,0,MBA,S006,Python,7.0,7.0,Yes,9,5,1,T010,Node.js Masterclass,63.0,73.0,1.0,data
167,E086,Dr. Sarah Martinez,Marketing,Junior Developer,2014-10-30,28,3,39887.0,0,MBA,S006,Python,7.0,7.0,Yes,9,5,1,T006,Financial Modeling,15.0,73.0,1.0,data
168,E087,Sara Price,HR,Mid-level Developer,2023-05-11,37,6,76597.0,0,Masters,S005,HTML/CSS,1.0,4.0,No,17,4,0,T012,Advanced JavaScript,20.0,71.0,1.0,full_stack
169,E087,Sara Price,HR,Mid-level Developer,2023-05-11,37,6,76597.0,0,Masters,S005,HTML/CSS,1.0,4.0,No,17,4,0,T014,Python for Data Analysis,29.0,80.0,1.0,full_stack
170,E087,Sara Price,HR,Mid-level Developer,2023-05-11,37,6,76597.0,0,Masters,S014,Client Management,2.0,1.0,No,17,4,0,T012,Advanced JavaScript,20.0,71.0,1.0,consulting
171,E087,Sara Price,HR,Mid-level Developer,2023-05-11,37,6,76597.0,0,Masters,S014,Client Management,2.0,1.0,No,17,4,0,T014,Python for Data Analysis,29.0,80.0,1.0,consulting
172,E088,Fred Figueroa,HR,Senior Developer,2023-07-02,33,10,64760.0,1,Bachelors,S007,SQL,9.0,5.0,Yes,11,4,1,T015,Project Management for Consultants,9.0,76.0,1.0,data
173,E088,Fred Figueroa,HR,Senior Developer,2023-07-02,33,10,64760.0,1,Bachelors,S007,SQL,9.0,5.0,Yes,11,4,1,T008,Data Science Bootcamp,7.0,30.0,0.0,data
174,E088,Fred Figueroa,HR,Senior Developer,2023-07-02,33,10,64760.0,1,Bachelors,S007,SQL,9.0,5.0,Yes,11,4,1,T006,Financial Modeling,35.0,25.0,0.0,data
175,E088,Fred Figueroa,HR,Senior Developer,2023-07-02,33,10,64760.0,1,Bachelors,S003,Node.js,9.0,10.0,Yes,11,4,1,T015,Project Management for Consultants,9.0,76.0,1.0,full_stack
176,E088,Fred Figueroa,HR,Senior Developer,2023-07-02,33,10,64760.0,1,Bachelors,S003,Node.js,9.0,10.0,Yes,11,4,1,T008,Data Science Bootcamp,7.0,30.0,0.0,full_stack
177,E088,Fred Figueroa,HR,Senior Developer,2023-07-02,33,10,64760.0,1,Bachelors,S003,Node.js,9.0,10.0,Yes,11,4,1,T006,Financial Modeling,35.0,25.0,0.0,full_stack
178,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S011,Consulting Basics,7.0,9.0,No,16,2,1,T013,Advanced Data Visualization,19.0,19.0,0.0,consulting
179,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S011,Consulting Basics,7.0,9.0,No,16,2,1,T004,Client Relationship Management,16.0,2.0,0.0,consulting
180,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S011,Consulting Basics,7.0,9.0,No,16,2,1,T013,Advanced Data Visualization,11.0,32.0,0.0,consulting
181,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S004,Docker,6.0,9.0,No,16,2,1,T013,Advanced Data Visualization,19.0,19.0,0.0,full_stack
182,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S004,Docker,6.0,9.0,No,16,2,1,T004,Client Relationship Management,16.0,2.0,0.0,full_stack
183,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S004,Docker,6.0,9.0,No,16,2,1,T013,Advanced Data Visualization,11.0,32.0,0.0,full_stack
184,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S013,Financial Modeling,2.0,3.0,Yes,16,2,1,T013,Advanced Data Visualization,19.0,19.0,0.0,consulting
185,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S013,Financial Modeling,2.0,3.0,Yes,16,2,1,T004,Client Relationship Management,16.0,2.0,0.0,consulting
186,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S013,Financial Modeling,2.0,3.0,Yes,16,2,1,T013,Advanced Data Visualization,11.0,32.0,0.0,consulting
187,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S007,SQL,8.0,7.0,No,16,2,1,T013,Advanced Data Visualization,19.0,19.0,0.0,data
188,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S007,SQL,8.0,7.0,No,16,2,1,T004,Client Relationship Management,16.0,2.0,0.0,data
189,E089,Nathan Warren,Sales,Senior Developer,2009-07-06,50,11,86200.0,3,Masters,S007,SQL,8.0,7.0,No,16,2,1,T013,Advanced Data Visualization,11.0,32.0,0.0,data
190,E090,Reginald Rush Jr.,Finance,Senior Developer,2017-08-23,48,11,104221.0,3,Bachelors,NA,NA,0.0,0.0,NA,26,2,1,NA,NA,0.0,0.0,0.0,
191,E091,Jim Gill,HR,Mid-level Developer,2006-03-12,35,6,78205.0,1,MBA,NA,NA,0.0,0.0,NA,27,2,1,T002,React and Redux,27.0,0.0,0.0,
192,E091,Jim Gill,HR,Mid-level Developer,2006-03-12,35,6,78205.0,1,MBA,NA,NA,0.0,0.0,NA,27,2,1,T013,Advanced Data Visualization,27.0,37.0,0.0,
193,E091,Jim Gill,HR,Mid-level Developer,2006-03-12,35,6,78205.0,1,MBA,NA,NA,0.0,0.0,NA,27,2,1,T011,Consulting Essentials,27.0,81.0,1.0,
194,E091,Jim Gill,HR,Mid-level Developer,2006-03-12,35,6,78205.0,1,MBA,NA,NA,0.0,0.0,NA,27,2,1,T007,Machine Learning Basics,13.0,31.0,0.0,
195,E091,Jim Gill,HR,Mid-level Developer,2006-03-12,35,6,78205.0,1,MBA,NA,NA,0.0,0.0,NA,27,2,1,T007,Machine Learning Basics,8.0,65.0,1.0,
196,E092,Larry Lewis,Finance,Senior Developer,2021-01-16,48,11,103820.0,2,Masters,NA,NA,0.0,0.0,NA,13,3,0,T013,Advanced Data Visualization,82.0,65.0,0.0,
197,E092,Larry Lewis,Finance,Senior Developer,2021-01-16,48,11,103820.0,2,Masters,NA,NA,0.0,0.0,NA,13,3,0,T011,Consulting Essentials,92.0,84.0,1.0,
198,E093,Emily Miller,Sales,Mid-level Developer,2016-11-28,25,5,43618.0,3,Masters,NA,NA,0.0,0.0,NA,26,4,1,T010,Node.js Masterclass,31.0,80.0,1.0,
199,E093,Emily Miller,Sales,Mid-level Developer,2016-11-28,25,5,43618.0,3,Masters,NA,NA,0.0,0.0,NA,26,4,1,T007,Machine Learning Basics,31.0,36.0,0.0,
200,E094,Aaron Brooks,Engineering,Senior Developer,2009-08-17,49,11,106932.0,0,Masters,S011,Consulting Basics,7.0,8.0,No,14,3,1,T001,SQL Mastery,11.0,31.0,0.0,consulting
201,E094,Aaron Brooks,Engineering,Senior Developer,2009-08-17,49,11,106932.0,0,Masters,S011,Consulting Basics,7.0,8.0,No,14,3,1,T014,Python for Data Analysis,28.0,40.0,0.0,consulting
202,E094,Aaron Brooks,Engineering,Senior Developer,2009-08-17,49,11,106932.0,0,Masters,S011,Consulting Basics,7.0,8.0,No,14,3,1,T008,Data Science Bootcamp,9.0,24.0,0.0,consulting
203,E094,Aaron Brooks,Engineering,Senior Developer,2009-08-17,49,11,106932.0,0,Masters,S011,Consulting Basics,7.0,8.0,No,14,3,1,T007,Machine Learning Basics,16.0,10.0,0.0,consulting
204,E094,Aaron Brooks,Engineering,Senior Developer,2009-08-17,49,11,106932.0,0,Masters,S011,Consulting Basics,7.0,8.0,No,14,3,1,T004,Client Relationship Management,77.0,35.0,1.0,consulting
205,E094,Aaron Brooks,Engineering,Senior Developer,2009-08-17,49,11,106932.0,0,Masters,S011,Consulting Basics,7.0,8.0,No,14,3,1,T009,DevOps with Docker,24.0,18.0,0.0,consulting
206,E095,Lisa Steele,Marketing,Mid-level Developer,2018-06-26,30,6,52461.0,2,Bachelors,S002,React,9.0,5.0,No,27,2,0,NA,NA,0.0,0.0,0.0,full_stack
207,E095,Lisa Steele,Marketing,Mid-level Developer,2018-06-26,30,6,52461.0,2,Bachelors,S004,Docker,5.0,1.0,No,27,2,0,NA,NA,0.0,0.0,0.0,full_stack
208,E096,Erica Lang,HR,Senior Developer,2019-03-12,41,11,81771.0,1,MBA,NA,NA,0.0,0.0,NA,13,1,0,T014,Python for Data Analysis,68.0,83.0,1.0,
209,E097,Brent Phillips,Finance,Senior Developer,2008-01-27,32,10,62847.0,2,MBA,NA,NA,0.0,0.0,NA,16,4,0,T008,Data Science Bootcamp,94.0,80.0,1.0,
210,E097,Brent Phillips,Finance,Senior Developer,2008-01-27,32,10,62847.0,2,MBA,NA,NA,0.0,0.0,NA,16,4,0,T007,Machine Learning Basics,82.0,57.0,1.0,
211,E098,Matthew Perry,Sales,Senior Developer,2015-05-14,40,11,118001.0,2,Bachelors,S007,SQL,9.0,8.0,No,24,2,1,NA,NA,0.0,0.0,0.0,data
212,E098,Matthew Perry,Sales,Senior Developer,2015-05-14,40,11,118001.0,2,Bachelors,S005,HTML/CSS,2.0,3.0,No,24,2,1,NA,NA,0.0,0.0,0.0,full_stack
213,E099,Jeff Smith,Sales,Junior Developer,2021-08-14,26,3,37671.0,0,Masters,S001,JavaScript,5.0,3.0,No,11,2,0,T004,Client Relationship Management,37.0,24.0,1.0,full_stack
214,E099,Jeff Smith,Sales,Junior Developer,2021-08-14,26,3,37671.0,0,Masters,S001,JavaScript,5.0,3.0,No,11,2,0,T014,Python for Data Analysis,37.0,15.0,1.0,full_stack
215,E099,Jeff Smith,Sales,Junior Developer,2021-08-14,26,3,37671.0,0,Masters,S001,JavaScript,5.0,3.0,No,11,2,0,T007,Machine Learning Basics,93.0,100.0,1.0,full_stack
216,E099,Jeff Smith,Sales,Junior Developer,2021-08-14,26,3,37671.0,0,Masters,S001,JavaScript,5.0,3.0,No,11,2,0,T009,DevOps with Docker,99.0,30.0,0.0,full_stack
217,E100,William Sanchez,HR,Senior Developer,2011-05-18,35,10,79189.0,3,MBA,S014,Client Management,6.0,10.0,Yes,21,2,0,NA,NA,0.0,0.0,0.0,consulting
218,E101,Patricia Smith,Marketing,Manager,2013-04-24,41,20,118605.0,1,MBA,NA,NA,0.0,0.0,NA,1,5,1,T007,Machine Learning Basics,9.0,17.0,0.0,
219,E101,Patricia Smith,Marketing,Manager,2013-04-24,41,20,118605.0,1,MBA,NA,NA,0.0,0.0,NA,1,5,1,T001,SQL Mastery,10.0,31.0,0.0,
220,E102,Michelle Knight,HR,Mid-level Developer,2017-02-02,30,6,52387.0,2,MBA,NA,NA,0.0,0.0,NA,10,4,1,T008,Data Science Bootcamp,11.0,14.0,0.0,
221,E102,Michelle Knight,HR,Mid-level Developer,2017-02-02,30,6,52387.0,2,MBA,NA,NA,0.0,0.0,NA,10,4,1,T014,Python for Data Analysis,30.0,39.0,0.0,
222,E103,Frank Johnston,Marketing,Junior Developer,2007-09-08,24,0,34571.0,0,Bachelors,S007,SQL,7.0,6.0,Yes,13,5,1,T005,Full-Stack Web Development,35.0,11.0,0.0,data
223,E104,Michelle Ayala,HR,Senior Developer,2007-01-08,50,11,117728.0,1,MBA,NA,NA,0.0,0.0,NA,10,3,1,T004,Client Relationship Management,4.0,72.0,0.0,
224,E104,Michelle Ayala,HR,Senior Developer,2007-01-08,50,11,117728.0,1,MBA,NA,NA,0.0,0.0,NA,10,3,1,T001,SQL Mastery,32.0,30.0,0.0,
225,E104,Michelle Ayala,HR,Senior Developer,2007-01-08,50,11,117728.0,1,MBA,NA,NA,0.0,0.0,NA,10,3,1,T006,Financial Modeling,71.0,71.0,1.0,
226,E104,Michelle Ayala,HR,Senior Developer,2007-01-08,50,11,117728.0,1,MBA,NA,NA,0.0,0.0,NA,10,3,1,T001,SQL Mastery,80.0,23.0,1.0,
227,E105,Chelsea Anderson,Marketing,Manager,2006-10-14,49,20,113397.0,3,Bachelors,NA,NA,0.0,0.0,NA,14,2,0,T013,Advanced Data Visualization,31.0,21.0,0.0,
228,E105,Chelsea Anderson,Marketing,Manager,2006-10-14,49,20,113397.0,3,Bachelors,NA,NA,0.0,0.0,NA,14,2,0,T003,Business Process Management,2.0,26.0,0.0,
229,E105,Chelsea Anderson,Marketing,Manager,2006-10-14,49,20,113397.0,3,Bachelors,NA,NA,0.0,0.0,NA,14,2,0,T015,Project Management for Consultants,92.0,50.0,1.0,
230,E106,Sean Chavez,Engineering,Mid-level Developer,2018-01-07,38,6,52156.0,1,MBA,S012,Project Management,4.0,1.0,No,1,3,1,T011,Consulting Essentials,6.0,84.0,1.0,consulting
231,E106,Sean Chavez,Engineering,Mid-level Developer,2018-01-07,38,6,52156.0,1,MBA,S012,Project Management,4.0,1.0,No,1,3,1,T002,React and Redux,1.0,9.0,1.0,consulting
232,E106,Sean Chavez,Engineering,Mid-level Developer,2018-01-07,38,6,52156.0,1,MBA,S012,Project Management,4.0,1.0,No,1,3,1,T007,Machine Learning Basics,4.0,31.0,0.0,consulting
233,E106,Sean Chavez,Engineering,Mid-level Developer,2018-01-07,38,6,52156.0,1,MBA,S015,Risk Management,4.0,3.0,No,1,3,1,T011,Consulting Essentials,6.0,84.0,1.0,consulting
234,E106,Sean Chavez,Engineering,Mid-level Developer,2018-01-07,38,6,52156.0,1,MBA,S015,Risk Management,4.0,3.0,No,1,3,1,T002,React and Redux,1.0,9.0,1.0,consulting
235,E106,Sean Chavez,Engineering,Mid-level Developer,2018-01-07,38,6,52156.0,1,MBA,S015,Risk Management,4.0,3.0,No,1,3,1,T007,Machine Learning Basics,4.0,31.0,0.0,consulting
236,E106,Sean Chavez,Engineering,Mid-level Developer,2018-01-07,38,6,52156.0,1,MBA,S004,Docker,5.0,3.0,Yes,1,3,1,T011,Consulting Essentials,6.0,84.0,1.0,full_stack
237,E106,Sean Chavez,Engineering,Mid-level Developer,2018-01-07,38,6,52156.0,1,MBA,S004,Docker,5.0,3.0,Yes,1,3,1,T002,React and Redux,1.0,9.0,1.0,full_stack
238,E106,Sean Chavez,Engineering,Mid-level Developer,2018-01-07,38,6,52156.0,1,MBA,S004,Docker,5.0,3.0,Yes,1,3,1,T007,Machine Learning Basics,4.0,31.0,0.0,full_stack
239,E107,Richard Pittman,Marketing,Senior Developer,2010-11-11,37,10,62586.0,1,Bachelors,S003,Node.js,1.0,4.0,No,24,3,0,T013,Advanced Data Visualization,6.0,39.0,0.0,full_stack
240,E107,Richard Pittman,Marketing,Senior Developer,2010-11-11,37,10,62586.0,1,Bachelors,S015,Risk Management,9.0,7.0,Yes,24,3,0,T013,Advanced Data Visualization,6.0,39.0,0.0,consulting
241,E107,Richard Pittman,Marketing,Senior Developer,2010-11-11,37,10,62586.0,1,Bachelors,S009,Data Visualization,9.0,9.0,Yes,24,3,0,T013,Advanced Data Visualization,6.0,39.0,0.0,data
242,E108,Francisco Brown,Marketing,Mid-level Developer,2011-03-09,30,6,76676.0,1,MBA,S004,Docker,7.0,6.0,Yes,19,1,0,T003,Business Process Management,34.0,67.0,1.0,full_stack
243,E108,Francisco Brown,Marketing,Mid-level Developer,2011-03-09,30,6,76676.0,1,MBA,S005,HTML/CSS,5.0,1.0,Yes,19,1,0,T003,Business Process Management,34.0,67.0,1.0,full_stack
244,E109,Kevin Lopez,Finance,Manager,2022-06-26,43,20,85468.0,0,Bachelors,S007,SQL,6.0,5.0,Yes,16,4,0,T005,Full-Stack Web Development,73.0,38.0,1.0,data
245,E109,Kevin Lopez,Finance,Manager,2022-06-26,43,20,85468.0,0,Bachelors,S007,SQL,6.0,5.0,Yes,16,4,0,T015,Project Management for Consultants,13.0,31.0,0.0,data
246,E109,Kevin Lopez,Finance,Manager,2022-06-26,43,20,85468.0,0,Bachelors,S007,SQL,6.0,5.0,Yes,16,4,0,T014,Python for Data Analysis,21.0,38.0,0.0,data
247,E109,Kevin Lopez,Finance,Manager,2022-06-26,43,20,85468.0,0,Bachelors,S008,Machine Learning,5.0,4.0,No,16,4,0,T005,Full-Stack Web Development,73.0,38.0,1.0,data
248,E109,Kevin Lopez,Finance,Manager,2022-06-26,43,20,85468.0,0,Bachelors,S008,Machine Learning,5.0,4.0,No,16,4,0,T015,Project Management for Consultants,13.0,31.0,0.0,data
249,E109,Kevin Lopez,Finance,Manager,2022-06-26,43,20,85468.0,0,Bachelors,S008,Machine Learning,5.0,4.0,No,16,4,0,T014,Python for Data Analysis,21.0,38.0,0.0,data
250,E109,Kevin Lopez,Finance,Manager,2022-06-26,43,20,85468.0,0,Bachelors,S010,Big Data,4.0,2.0,No,16,4,0,T005,Full-Stack Web Development,73.0,38.0,1.0,data
251,E109,Kevin Lopez,Finance,Manager,2022-06-26,43,20,85468.0,0,Bachelors,S010,Big Data,4.0,2.0,No,16,4,0,T015,Project Management for Consultants,13.0,31.0,0.0,data
252,E109,Kevin Lopez,Finance,Manager,2022-06-26,43,20,85468.0,0,Bachelors,S010,Big Data,4.0,2.0,No,16,4,0,T014,Python for Data Analysis,21.0,38.0,0.0,data
253,E110,Laura Medina,Engineering,Junior Developer,2013-07-18,29,3,46246.0,0,Bachelors,S010,Big Data,3.0,4.0,No,21,5,1,T002,React and Redux,20.0,39.0,1.0,data
254,E110,Laura Medina,Engineering,Junior Developer,2013-07-18,29,3,46246.0,0,Bachelors,S010,Big Data,3.0,4.0,No,21,5,1,T002,React and Redux,5.0,29.0,0.0,data
255,E111,Susan Levy,HR,Mid-level Developer,2012-11-19,29,5,43508.0,2,MBA,NA,NA,0.0,0.0,NA,22,5,1,T009,DevOps with Docker,64.0,42.0,0.0,
256,E111,Susan Levy,HR,Mid-level Developer,2012-11-19,29,5,43508.0,2,MBA,NA,NA,0.0,0.0,NA,22,5,1,T002,React and Redux,30.0,30.0,0.0,
257,E111,Susan Levy,HR,Mid-level Developer,2012-11-19,29,5,43508.0,2,MBA,NA,NA,0.0,0.0,NA,22,5,1,T011,Consulting Essentials,3.0,51.0,1.0,
258,E112,Tiffany Morton,Engineering,Senior Developer,2009-09-21,44,11,113786.0,0,MBA,S015,Risk Management,5.0,1.0,No,8,2,1,T006,Financial Modeling,9.0,31.0,0.0,consulting
259,E113,Ethan Cruz,Sales,Junior Developer,2012-12-25,23,2,20133.0,0,MBA,S012,Project Management,10.0,7.0,Yes,27,5,1,T006,Financial Modeling,24.0,0.0,1.0,consulting
260,E114,Eric Black,HR,Mid-level Developer,2005-09-02,30,6,57137.0,1,Bachelors,S010,Big Data,6.0,10.0,No,26,4,0,NA,NA,0.0,0.0,0.0,data
261,E115,Jose Chase,HR,Senior Developer,2021-04-16,36,10,76369.0,2,MBA,S003,Node.js,1.0,3.0,No,1,2,1,T008,Data Science Bootcamp,14.0,50.0,1.0,full_stack
262,E115,Jose Chase,HR,Senior Developer,2021-04-16,36,10,76369.0,2,MBA,S003,Node.js,1.0,3.0,No,1,2,1,T002,React and Redux,27.0,20.0,0.0,full_stack
263,E116,Allison Bryant,Sales,Junior Developer,2015-01-28,25,4,48380.0,0,MBA,S007,SQL,6.0,5.0,No,21,5,1,T003,Business Process Management,51.0,25.0,1.0,data
264,E116,Allison Bryant,Sales,Junior Developer,2015-01-28,25,4,48380.0,0,MBA,S007,SQL,6.0,5.0,No,21,5,1,T007,Machine Learning Basics,23.0,47.0,1.0,data
265,E117,Felicia Bowen,Sales,Senior Developer,2011-05-13,33,10,68514.0,1,Masters,NA,NA,0.0,0.0,NA,7,5,1,T005,Full-Stack Web Development,82.0,36.0,1.0,
266,E118,Kenneth Harris,Engineering,Mid-level Developer,2016-05-27,37,6,62881.0,1,Masters,S010,Big Data,6.0,12.0,Yes,6,5,1,NA,NA,0.0,0.0,0.0,data
267,E119,Nicolas Hogan,Marketing,Mid-level Developer,2007-11-08,26,5,43785.0,1,MBA,S002,React,5.0,3.0,No,7,4,0,T014,Python for Data Analysis,45.0,7.0,1.0,full_stack
268,E120,Brad Brown,Marketing,Senior Developer,2022-08-19,49,11,103828.0,1,Masters,NA,NA,0.0,0.0,NA,7,2,1,T013,Advanced Data Visualization,21.0,73.0,1.0,
269,E121,Danielle Ingram,Finance,Senior Developer,2023-01-03,46,11,99314.0,2,Bachelors,S012,Project Management,6.0,5.0,Yes,10,2,0,T015,Project Management for Consultants,11.0,62.0,1.0,consulting
270,E121,Danielle Ingram,Finance,Senior Developer,2023-01-03,46,11,99314.0,2,Bachelors,S012,Project Management,6.0,5.0,Yes,10,2,0,T004,Client Relationship Management,2.0,38.0,0.0,consulting
271,E121,Danielle Ingram,Finance,Senior Developer,2023-01-03,46,11,99314.0,2,Bachelors,S012,Project Management,6.0,5.0,Yes,10,2,0,T008,Data Science Bootcamp,58.0,74.0,1.0,consulting
272,E121,Danielle Ingram,Finance,Senior Developer,2023-01-03,46,11,99314.0,2,Bachelors,S012,Project Management,3.0,1.0,Yes,10,2,0,T015,Project Management for Consultants,11.0,62.0,1.0,consulting
273,E121,Danielle Ingram,Finance,Senior Developer,2023-01-03,46,11,99314.0,2,Bachelors,S012,Project Management,3.0,1.0,Yes,10,2,0,T004,Client Relationship Management,2.0,38.0,0.0,consulting
274,E121,Danielle Ingram,Finance,Senior Developer,2023-01-03,46,11,99314.0,2,Bachelors,S012,Project Management,3.0,1.0,Yes,10,2,0,T008,Data Science Bootcamp,58.0,74.0,1.0,consulting
275,E122,Darrell Ray,HR,Senior Developer,2013-11-18,31,10,58103.0,0,Bachelors,NA,NA,0.0,0.0,NA,6,2,0,NA,NA,0.0,0.0,0.0,
276,E123,Jerome Salas,Sales,Manager,2012-02-27,40,20,106223.0,0,Masters,NA,NA,0.0,0.0,NA,14,1,0,T008,Data Science Bootcamp,53.0,76.0,1.0,
277,E124,Timothy Wilson,Finance,Senior Developer,2020-04-08,40,11,111831.0,1,Bachelors,S013,Financial Modeling,2.0,4.0,No,8,1,0,NA,NA,0.0,0.0,0.0,consulting
278,E125,Damon Larson,Sales,Mid-level Developer,2013-02-28,25,5,41422.0,2,MBA,NA,NA,0.0,0.0,NA,11,2,0,NA,NA,0.0,0.0,0.0,
279,E126,Mrs. Jamie Foley,Marketing,Mid-level Developer,2017-06-05,39,6,62181.0,2,Masters,S015,Risk Management,9.0,7.0,Yes,3,5,0,T004,Client Relationship Management,92.0,84.0,1.0,consulting
280,E127,Stephanie Brown,HR,Junior Developer,2022-01-22,29,4,39319.0,0,Masters,S005,HTML/CSS,1.0,2.0,Yes,10,2,1,T001,SQL Mastery,13.0,36.0,0.0,full_stack
